id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5120497996268945,P8BfhqiQ1,5395667635,厦门广电,【福建企业心相印捐赠200万物资驰援西藏】福建企业@心相印与@X玖少年团肖战DAYTOY联合捐赠200万元物资驰援西藏地震灾区。#安踏特步鸿星尔克等企业驰援西藏##日喀则我们在一起#,,,"心相印,X玖少年团肖战DAYTOY","安踏特步鸿星尔克等企业驰援西藏,日喀则我们在一起",5,3,83,2025-01-08 11:01,肖战超话,https://wx2.sinaimg.cn/large/005T9FDlly1hxd64uvy8pj30j60vydk0.jpg,,,,蓝V
5120498831199784,P8BgD527m,2871033210,嗑瓜子不能停,杨幂向西藏地震灾区捐赠救援物资,,,,,1,17,170,2025-01-08 11:05,,"https://wx3.sinaimg.cn/large/ab207d7aly1hxd6a2y2aoj20xc1z518o.jpg,https://wx4.sinaimg.cn/large/ab207d7aly1hxd6a39m3jj20u01i578c.jpg",,,河南,金V
5120498459482382,P8Bg1DMNE,6087800937,娱乐顶流日记,#杨幂捐赠驰援灾区#爱心从未缺席，杨幂通过壹基金捐赠物资驰援西藏地震灾区，和杨幂一起为灾区人民祈福，愿灾区人民平安度过🙏🙏🙏,,,,杨幂捐赠驰援灾区,3,24,84,2025-01-08 11:03,iPhone 15 Pro Max,"https://wx3.sinaimg.cn/large/006DZN7Hgy1hxd67ly47sj30u019410h.jpg,https://wx2.sinaimg.cn/large/006DZN7Hgy1hxd67mhzv9j30u00w3my4.jpg,https://wx4.sinaimg.cn/large/006DZN7Hgy1hxd67msimaj30sg0sgn0p.jpg,https://wx2.sinaimg.cn/large/006DZN7Hgy1hxd67n4e89j30sg0g0t9y.jpg",,,上海,红V
5120503007675039,P8BnmwcCX,7643957293,星鱼an,#为西藏捐款的明星#在灾难面前，比捐款更实用的是捐物。周深永远做着低调又走心的事！,,,,为西藏捐款的明星,2,2,70,2025-01-08 11:21,荣耀80 5G,https://wx1.sinaimg.cn/large/008ljgtLgy1hxd6r3p45uj30qo0xg46s.jpg,,,广东,普通用户
5120497500815884,P8Beu3qfq,5342220662,应急管理部,#直击西藏地震救援#地震谣言该如何鉴别？请戳视频↓↓↓如果碰到地震谣言，不信谣不传谣！#应急管理辟谣站#L应急管理部的微博视频,,,,"直击西藏地震救援,应急管理辟谣站",30,4,13,2025-01-08 11:00,微博视频号,,"http://f.video.weibocdn.com/o0/4IqKkMv3lx08bFa024cw01041200ew1H0E010.mp4?label=mp4_hd&template=852x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594756&ssig=dyLE%2FDMy5w&KID=unistore,video",,,蓝V
5120504622482577,P8BpYapPz,5451078921,绵阳市经开区分局,【#西藏震区民众吃上了热气腾腾的面#】#直击西藏地震救援一线#1月7日，爱心商户专程从拉萨赶往日喀则，为灾区民众和过路志愿者提供一碗热气腾腾的面。戳视频↓↓万众一心，守望相助！#加油日喀则#L中国新闻网的微博视频,,,,"西藏震区民众吃上了热气腾腾的面,直击西藏地震救援一线,加油日喀则",1,65,56,2025-01-08 11:28,微博视频号,,"http://f.video.weibocdn.com/o0/XhycL2kUlx08kZyDsirm010412008OEa0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594756&ssig=UvcTtvo24U&KID=unistore,video",,,蓝V
5120499548161994,P8BhMyfj4,1681029540,新民周刊,#首支上海医疗队飞赴西藏地震灾区#【首支上海医疗队今晨驰援日喀则地震灾区】1月8日早晨07:00，支援日喀则抗震救灾工作的首支上海医疗队13名医护人员，乘坐东航MU2335航班从上海虹桥机场起飞，经停西安飞往拉萨，随机运送的还有7.45吨救灾物资。上海首支医疗队由来自上海市卫生健康委、上海市第六人民医院和华山医院，包括骨科、麻醉科、重症医学科、神经外科等方面的专家和医护人员组成，救援物资包括有棉衣、棉被、冲锋衣、睡袋等保暖设备。东航除了为医护人员和救灾物资运输开启“绿色通道”，还紧急决策，将原来的空客319窄体客机调整为运能更大的空客330宽体飞机执行该航班。#西藏定日县地震已致126人遇难#L新民周刊的微博视频,,,,"首支上海医疗队飞赴西藏地震灾区,西藏定日县地震已致126人遇难",3,3,23,2025-01-08 11:08,微博视频号,,"http://f.video.weibocdn.com/o0/OArkTZA3lx08kZxjAElO010412008pAJ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594756&ssig=60oftyycg7&KID=unistore,video",,,普通用户
5120498504042244,P8Bg6gXzu,1270464332,齐鲁电视台,别怕，山东人来了！#灾难面前山东人永远不会袖手旁观#，山东救援队连夜驰援西藏震区，愿平安归来#西藏地震407名被困人员获救##日喀则我们在一起#L齐鲁电视台的微博视频,,,,"灾难面前山东人永远不会袖手旁观,西藏地震407名被困人员获救,日喀则我们在一起",2,6,16,2025-01-08 11:04,微博视频号,,"http://f.video.weibocdn.com/o0/RAYx65mHlx08kZx1UmWc0104120063AH0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594756&ssig=jdgaa0%2B2ip&KID=unistore,video",,,普通用户
5120498063116157,P8Bfod4EB,2028810631,新浪新闻,【#日本首相向西藏地震受灾民众致以慰问#】#日本首相祈愿西藏灾区早日完成重建#据北京日报，日本首相石破茂7日向中方致信，对中国西藏定日县地震遇难者表示哀悼，向遇难者家属和受灾民众致以慰问。石破茂还表示，祈愿灾区早日完成重建。,,,,"日本首相向西藏地震受灾民众致以慰问,日本首相祈愿西藏灾区早日完成重建",3,6,20,2025-01-08 11:02,微博发布平台专业版,https://wx2.sinaimg.cn/large/002diGk7ly8hxd66rmq6tj60u00u041c02.jpg,,,,蓝V
5120482940553480,P8AR02jZ6,1246095481,通拉嘎,#加油日喀则#【让我们共同见证日喀则的成长与辉煌】加油日喀则！翻开尘封的相册，十五年前的记忆跃然眼前。那时的日喀则，天空如洗，雪山巍峨，古寺静谧，笑容纯真。一张张老照片，定格了岁月的温柔与变迁。今日再回首，心中满是感慨与怀念。愿这座圣城岁月静好，风貌常新，人民幸福安康。分享这些珍贵瞬间，让我们共同见证日喀则的成长与辉煌。#西藏地震#,,,,"加油日喀则,西藏地震",3,36,85,2025-01-08 10:02,微博网页版,"https://wx1.sinaimg.cn/large/4a45e879ly1hxd4eczzlxj2200300qv6.jpg,https://wx3.sinaimg.cn/large/4a45e879ly1hxd4ec7sxoj23002007wi.jpg,https://wx1.sinaimg.cn/large/4a45e879ly1hxd4ebn2xgj23002001ky.jpg,https://wx3.sinaimg.cn/large/4a45e879ly1hxd4ebtl7uj2300200qv5.jpg,https://wx3.sinaimg.cn/large/4a45e879ly1hxd4ed8wn2j2300200e83.jpg,https://wx3.sinaimg.cn/large/4a45e879ly1hxd4ecdyv3j22003001ky.jpg,https://wx4.sinaimg.cn/large/4a45e879ly1hxd4ed6fipj23002004qr.jpg,https://wx1.sinaimg.cn/large/4a45e879ly1hxd4eckod0j2300200b2a.jpg,https://wx2.sinaimg.cn/large/4a45e879ly1hxd4eclpmlj23002004qq.jpg",,,内蒙古,红V
5120496909157834,P8BdwCqn0,5994688849,十级杠精王铁锤,#时代少年团登陆少年向西藏地震灾区捐款#时代少年团、登陆少年向西藏地震灾区捐款，愿平安🙏#时代少年团登陆少年捐款驰援灾区#,,,,"时代少年团登陆少年向西藏地震灾区捐款,时代少年团登陆少年捐款驰援灾区",3,43,278,2025-01-08 10:57,TF家族超话,"https://wx4.sinaimg.cn/large/006xH6pPly1hxd62117ulj30qa0bdjtw.jpg,https://wx1.sinaimg.cn/large/006xH6pPly1hxd6218fbnj30qs0bhdib.jpg,https://wx3.sinaimg.cn/large/006xH6pPly1hxd621i22fj318z0u0gx4.jpg,https://wx2.sinaimg.cn/large/006xH6pPly1hxd621x9eej30u01907m0.jpg",,,山西,金V
5120495231434823,P8BaP61gj,3148844394,南橘北枳绵绵,杨幂向西藏地震灾区捐赠救援物资一切平安#杨幂#,,,,杨幂,3,134,1456,2025-01-08 10:50,杨幂超话,"https://wx4.sinaimg.cn/large/bbaf8d6agy1hxd5uy5i09j20u072bu0x.jpg,https://wx2.sinaimg.cn/large/bbaf8d6agy1hxd5v6syakj20wr0yswh4.jpg",,,浙江,金V
5120496285516937,P8Bcwn9cR,5091022623,友谊已走到尽头啦,#为西藏捐款的明星#杨幂向西藏地震灾区捐赠救援物资，正能量满满，一直在用行动支持公益#杨幂捐赠驰援灾区#,,,,"为西藏捐款的明星,杨幂捐赠驰援灾区",6,109,1240,2025-01-08 10:55,吃喝搬运工HarmonyOS设备,"https://wx2.sinaimg.cn/large/005yxpy7gy1hxd5y9nsiuj30u01jj416.jpg,https://wx1.sinaimg.cn/large/005yxpy7gy1hxd5y4d287j30xc21ch0n.jpg,https://wx2.sinaimg.cn/large/005yxpy7gy1hxd5y4ruc3j30p016649u.jpg",,,重庆,金V
5120490775774976,P8B3DoekM,2270998083,广汽本田,广汽本田向西藏地震灾区捐赠100万元协力共筑家园同心守护希望,,,,,28,24,151,2025-01-08 10:33,微博网页版,https://wx3.sinaimg.cn/large/875cae43gy1hxd5cit8ekj20u01hc1bu.jpg,,,广东,蓝V
5120495853506000,P8BbPeI4o,6574433265,GoldenOcean_毛不易爱心小屋,毛不易超话#毛不易正能量歌手#mby#毛不易公益易路同行#【即刻行动-驰援西藏地震】2025年1月7日09时05分西藏日喀则市定日县附近发生6.9级左右地震，高原地区的受灾同胞们急需帮助，在此号召户户们行动起来，汇聚力量，共同用爱帮助受灾地区安全温暖过冬，重建家园。参与【即刻扬帆紧急救灾】一起捐O网页链接让我们携手同行，和@毛不易一起，公益每一天。,,,毛不易,"毛不易正能量歌手,毛不易公益易路同行",27,37,131,2025-01-08 10:53,毛不易超话,https://wx1.sinaimg.cn/large/007aVEqdly1hxd5wuc955j30rs0rstcr.jpg,,,安徽,普通用户
5120495793735249,P8BbJfFHX,7725460443,清风以北过南巷--,记得在2021年7月，河南地区遭遇了罕见的暴雨灾害，洪水肆虐，给当地人民的生命和财产带来了巨大损失。在这场突如其来的灾难面前，青年演员王一博也以自己的实际行动，为河南救灾贡献了一份力量。他深知，作为公众人物自己有责任和义务在关键时刻挺身而出，积极了解灾情第一时间捐款捐物为受灾群众送去温暖和希望。这次西藏地震王一博再次用自己的行动传递着爱与希望，为灾区人名送去温暖和希望，真的让人感动。@UNIQ-王一博#王一博我们益路同行#｜#易烊千玺迪丽热巴王一博捐款驰援西藏#,,,UNIQ-王一博,"王一博我们益路同行,易烊千玺迪丽热巴王一博捐款驰援西藏",112,122,298,2025-01-08 10:53,王一博超话,,"http://f.video.weibocdn.com/u0/TNviWMBqgx08kZlkIqGk010412005gGx0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594768&ssig=F%2FOq6nCvik&KID=unistore,video",,广东,金V
5120496580691571,P8Bd02TUn,5967019038,沐馨宸子,秦霄贤超话#和秦霄贤一起做公益#🩵#红石驰援西藏地震#O网页链接为爱而行，我们和秦老师一起,,,,"和秦霄贤一起做公益,红石驰援西藏地震",76,114,194,2025-01-08 10:56,秦霄贤超话,https://wx1.sinaimg.cn/large/006vP0eygy1hxd60g8bv2j30m613ddn2.jpg,,,四川,红V
5120489202912166,P8B16cdAq,7422806367,中网传播,#王鹤棣捐款驰援西藏#今日，@王鹤棣工作室晒出@王鹤棣_Dylan向韩红爱心基金会捐款驰援西藏日喀则地震灾区的截图，随后有部分王鹤棣超话的粉丝们也晒出了粉丝自发组织的捐款活动，让我们和王鹤棣一起为西藏地震灾区祈福愿西藏人民平安!#辞旧娱新#,,,"王鹤棣工作室,王鹤棣_Dylan","王鹤棣捐款驰援西藏,辞旧娱新",5,11,136,2025-01-08 10:27,王鹤棣超话,"https://wx2.sinaimg.cn/large/0086ll1lly1hxd569q1q3j30vg0fqtb7.jpg,https://wx2.sinaimg.cn/large/0086ll1lly1hxd569ysbdj30wi0pan0m.jpg,https://wx1.sinaimg.cn/large/0086ll1lly1hxd56aa64xj30z30qo77o.jpg",,,,普通用户
5120496254848013,P8BctklbL,7394606180,时代少年团_时空星轨,灾害虽无情，人间满是爱。#西藏城市服务台##直击西藏地震救援#携手@微公益，与@时代少年团一起，愿以微薄之力，携希望和温暖，与灾区同胞共克时艰。爱心动人心，涓滴成江海，在善意满满的世界里播撒希望，美好的未来定向阳盛开。#思源工程驰援西藏#我为【思源工程驰援西藏】发起了一起捐，一起为西藏加油公益无大小，快来和我一起为项目助力！思源工程驰援西藏,,,"微公益,时代少年团","西藏城市服务台,直击西藏地震救援,思源工程 驰援西藏",4,12,73,2025-01-08 10:55,小时最棒Android,,,,天津,金V
5120366456603189,P8xP7rHN3,7751456513,孤傲的狂生,#西藏定日县地震已致126人遇难##西藏地震#美国、以色列、德国、韩国驻华使馆分别为西藏地震致哀。,,,,"西藏定日县地震已致126人遇难,西藏地震",17,6,130,2025-01-08 02:19,,"https://wx1.sinaimg.cn/large/008sAjW9gy1hxcr2pgnsvj30u00ox75w.jpg,https://wx4.sinaimg.cn/large/008sAjW9gy1hxcr2pw9i0j30u00mg3zd.jpg,https://wx2.sinaimg.cn/large/008sAjW9gy1hxcr2rkmljj30u00ilq4l.jpg,https://wx4.sinaimg.cn/large/008sAjW9gy1hxcr2s6me2j30u0118q4x.jpg",,,广东,金V
5120374235464419,P8y1FmVxN,2554757470,熊本科技,#长城汽车捐赠500万元驰援西藏地震灾区#紧急捐赠500万元现金，并为灾区车主提供7*24小时免费道路救援,,,,长城汽车捐赠500万元驰援西藏地震灾区,19,33,114,2025-01-08 02:50,,https://wx4.sinaimg.cn/large/9846815egy1hxcryocbhwj20u01t046d.jpg,,,上海,金V
5120373729263788,P8y0QCRVW,3361952722,遂川政法,【#西藏震区夜晚气温或达零下十几度#】据西藏气象部门，今晚震区夜里最低气温可能达零下18摄氏度左右。#西藏地震后第一个夜晚#，受灾群众情况如何？总台记者在安置点走访看到，现场已搭建多个救灾帐篷，棉被等御寒救灾物资也在陆续运送过来。帐篷里已经有了电力，热水、方便面等物资也已备好↓↓#定日县地震全力搜救#，一起共渡难关！L央视新闻的微博视频,,,,"西藏震区夜晚气温或达零下十几度,西藏地震后第一个夜晚,定日县地震全力搜救",11,12,13,2025-01-08 02:48,微博视频号,,"http://f.video.weibocdn.com/o0/K9tFXsDHlx08kYHTTEm401041202nH2n0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594778&ssig=9RVwjuZYBl&KID=unistore,video",,,蓝V
5120374542959781,P8y2acpYp,5234034006,_MissBear_,#专家称日喀则发生更大地震可能性不大##西藏地震后第一个夜晚##西藏震区夜晚气温或达零下十几度#西藏日喀则市定日县，发生6.8级地震，那么它的破坏力到底有多大呢？L_MissBear_的微博视频,,,,"专家称日喀则发生更大地震可能性不大,西藏地震后第一个夜晚,西藏震区夜晚气温或达零下十几度",1,0,10,2025-01-08 02:51,微博视频号,,"http://f.video.weibocdn.com/o0/lU7QPJeJlx08kYZcyJ5e01041200w9ac0E010.mp4?label=mp4_hd&template=640x360.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594778&ssig=mgOWkIhxnH&KID=unistore,video",,山东,红V
5120373887074552,P8y16tGpG,6059509137,无人接听DW,#西藏城市服务台#//#直击西藏地震救援#我为【即刻扬帆紧急救灾】发起一起捐！量力而为，心系西藏，为之一体！和邓为一起做公益！公益无大小，快来和我一起为项目助力！即刻扬帆紧急救灾@微公益,,,微公益,"西藏城市服务台,直击西藏地震救援",3,0,4,2025-01-08 02:48,邓为超话,,,,上海,红V
5120368889037904,P8xT2BVaE,7802758892,毅淇粉淇,#成毅捐款50万驰援西藏#哥哥总是这么暖心，常常参加公益捐款，但都非常低调，尤其对家乡更是不遗余力，这次西藏地震第一时间就慷慨解囊，捐款帮助灾民，希望能抛砖引玉有更多人也能捐款，帮助灾民度过难关重建家园。@成毅,,,成毅,成毅捐款50万驰援西藏,1,29,30,2025-01-08 02:28,成毅超话,"https://wx1.sinaimg.cn/large/008w3A1Sgy1hxcrc2vjqzj30nu1gzgnv.jpg,https://wx3.sinaimg.cn/large/008w3A1Sgy1hxcrc2dj7wj30qo0scabh.jpg,https://wx1.sinaimg.cn/large/008w3A1Sgy1hxcrc3c5dij30sf156gpx.jpg",,,中国台湾,普通用户
5120460431821515,P8AgH7DRh,3163763471,津门李哥,#鸿星尔克首批应急物资已运往灾区#作为一个国货品牌，能够在关键时刻迅速行动，体现了企业的责任感和担当。#鸿星尔克捐赠驰援西藏#无论是汶川地震、河南洪灾，还是此次西藏地震，都能看到他们的身影。这种实实在在的帮助，不仅为灾区人民送去了温暖和支持，也在社会上树立了良好的榜样！,,,,"鸿星尔克首批应急物资已运往灾区,鸿星尔克捐赠驰援西藏",1,9,12,2025-01-08 08:32,我爱你中国Android,https://wx4.sinaimg.cn/large/bc93330fly1hxd1vbqwmjj20r60psjw7.jpg,,,天津,金V
5120359311607620,P8xDB6Kdm,2656274875,央视新闻,【一起转发传递！#守望相助日喀则#】#西藏地震后第一个夜晚#，地震灾区救援仍在进行，越来越多的物资抵达灾区，万众一心，帮灾区人民渡过难关，加油！#我们与西藏日喀则在一起#,,,,"守望相助日喀则,西藏地震后第一个夜晚,我们与西藏日喀则在一起",3390,2082,9294,2025-01-08 01:50,微博网页版,https://wx2.sinaimg.cn/large/002TLsr9ly1hxcq91xp1aj60u01sgata02.jpg,,,,普通用户
5120348706047848,P8xmupnjW,2769885021,中新视频,#西藏地震后第一个夜晚#【#震后第一夜御寒物资已到安置点#】1月7日晚，中新社记者抵达受灾严重的长所乡，安置点御寒保暖物资正在发放。L中新视频的微博视频,,,,"西藏地震后第一个夜晚,震后第一夜御寒物资已到安置点",13,11,159,2025-01-08 01:08,微博视频号,,"http://f.video.weibocdn.com/o0/nI4TKKTolx08kYS9sm6401041200eiVU0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736594806&ssig=hK7FkzdThj&KID=unistore,video",,,蓝V
